date,open,high,low,close,Volume BTC,Volume USD
2021-07-02 09:00:00,33370.55,33388.09,32873.97,32975.9,90.12681146,2972012.722023814
2021-07-02 08:00:00,33383.6,33602.78,33228.5,33382.57,95.22378876,3178814.793945913
2021-07-02 07:00:00,32960.6,33497.0,32888.0,33377.71,102.06004632,3406530.6286555277
2021-07-02 06:00:00,32838.88,32993.72,32718.76,32969.99,78.88862119,2600957.051748088
2021-07-02 05:00:00,33149.06,33213.37,32700.05,32841.78,70.99075281,2331462.6858204016
2021-07-02 04:00:00,32912.31,33174.0,32854.43,33141.07,89.67439276,2971905.3276666533
2021-07-02 03:00:00,33261.33,33276.52,32777.77,32916.94,82.17549164,2704965.7277843817
2021-07-02 02:00:00,33256.93,33357.65,33148.89,33271.35,43.70708944,1454193.8702395435
2021-07-02 01:00:00,33820.46,33825.56,33254.47,33281.14,57.63120674,1918032.259882884
2021-07-02 00:00:00,33537.11,33981.51,33428.35,33782.89,101.67757456,3434962.316827278
2021-07-01 23:00:00,33565.31,33669.19,33297.37,33564.21,73.63933739,2471646.1844188115
2021-07-01 22:00:00,33551.05,33654.93,33458.4,33565.26,61.26974691,2056534.985168347
2021-07-01 21:00:00,33426.09,33631.23,33266.42,33509.3,65.40536678,2191688.057041054
2021-07-01 20:00:00,33139.0,33461.01,33139.0,33426.45,56.76310853,1897389.2091226184
2021-07-01 19:00:00,33347.2,33386.11,32700.88,33119.94,142.1648911,4708492.663338535
2021-07-01 18:00:00,33515.2,33668.84,33247.75,33356.51,57.46567741,1916854.443183439
2021-07-01 17:00:00,33168.14,33559.21,33100.06,33501.4,58.01241628,1943497.162762792
2021-07-01 16:00:00,33434.87,33548.84,33129.9,33171.67,119.67318142,3969759.281914372
2021-07-01 15:00:00,33214.65,33674.0,33178.46,33456.64,87.84364956,2938953.3596150787
2021-07-01 14:00:00,33418.22,33621.16,33047.4,33220.72,169.29518212,5624107.842557526
2021-07-01 13:00:00,33668.98,33816.94,33416.1,33416.1,91.80486823,3067760.6572605027
2021-07-01 12:00:00,33716.59,33870.73,33447.6,33669.14,198.80314071,6693530.77700469
2021-07-01 11:00:00,33193.46,33739.0,33158.0,33739.0,306.66514884,10346575.456712758
2021-07-01 10:00:00,33237.86,33397.49,32990.28,33193.46,112.31173568,3728015.1058246526
2021-07-01 09:00:00,33450.82,33528.33,33102.68,33277.26,171.49195422,5706782.348487037
2021-07-01 08:00:00,33342.84,33552.56,33223.55,33452.69,403.91639728,13512090.024124684
2021-07-01 07:00:00,33551.61,33637.93,33333.19,33340.73,289.53749949,9653391.59537123
2021-07-01 06:00:00,34340.0,34471.38,33467.0,33551.61,210.52027621,7063294.204490198
2021-07-01 05:00:00,34343.46,34422.2,34192.74,34347.86,40.31780142,1384830.1986819613
2021-07-01 04:00:00,34116.87,34343.58,34053.76,34342.53,54.29873645,1864755.9854962183
2021-07-01 03:00:00,34323.34,34419.21,34130.0,34130.0,74.76599596,2551763.4421148
2021-07-01 02:00:00,34933.7,34940.87,34224.27,34314.84,107.7636794,3697893.416422296
2021-07-01 01:00:00,34742.43,35039.0,34742.43,34957.77,54.02184203,1888483.128661073
2021-07-01 00:00:00,35059.71,35071.34,34722.86,34722.86,111.0116256,3854641.134081216
2021-06-30 23:00:00,34903.19,35212.12,34903.19,35037.23,139.07813778,4872912.701369549
2021-06-30 22:00:00,34801.59,34930.39,34630.0,34869.73,343.22867144,11968291.101371514
2021-06-30 21:00:00,34596.76,35037.53,34596.76,34800.9,90.52624437,3150394.7776959334
2021-06-30 20:00:00,34786.46,35100.27,34440.69,34596.71,165.7588052,5734709.313450892
2021-06-30 19:00:00,34850.0,34851.85,34677.0,34780.49,142.18389235,4945225.446040251
2021-06-30 18:00:00,34727.19,34898.52,34582.7,34835.27,89.88537733,3131181.3883424285
2021-06-30 17:00:00,34122.68,34796.1,34122.68,34717.75,90.63917129,3146788.089053397
2021-06-30 16:00:00,34192.91,34382.09,34049.36,34132.28,104.92477985,3581321.9647785574
2021-06-30 15:00:00,34638.23,34644.11,34063.39,34216.46,149.0778001,5100914.5840096455
2021-06-30 14:00:00,34752.97,34845.54,34502.71,34600.6,75.96940305,2628586.9271718296
2021-06-30 13:00:00,34666.53,34769.44,34469.87,34750.66,111.19380271,3864058.032082289
2021-06-30 12:00:00,34844.74,35032.21,34585.1,34678.66,473.40061457,16416898.956464078
2021-06-30 11:00:00,34779.94,35009.09,34578.29,34870.49,65.1719162,2272576.6521329377
2021-06-30 10:00:00,34637.96,34901.07,34572.66,34739.55,144.71818359,5027444.574733985
2021-06-30 09:00:00,34601.01,34737.92,34422.93,34674.73,158.85026327,5508089.989316167
2021-06-30 08:00:00,35249.97,35339.92,34500.0,34607.61,144.28441801,4993338.867567056
2021-06-30 07:00:00,35037.21,35289.0,34902.77,35268.6,95.87940721,3381532.461126605
2021-06-30 06:00:00,34755.0,35144.34,34736.32,35025.65,62.81612979,2200175.7763791136
2021-06-30 05:00:00,34758.5,34960.05,34672.21,34789.0,120.58921963,4195178.36170807
2021-06-30 04:00:00,35095.46,35288.99,34600.0,34754.69,135.32774717,4703273.901291728
2021-06-30 03:00:00,35766.89,35766.89,34936.0,35105.95,188.96146713,6633671.816992423
2021-06-30 02:00:00,35791.33,35913.33,35690.25,35814.53,140.37453201,5027447.887908105
2021-06-30 01:00:00,35872.76,35937.6,35696.47,35841.87,57.37380919,2056384.6103927856
2021-06-30 00:00:00,35900.05,36099.82,35655.0,35880.77,90.83160206,3259107.8222463857
2021-06-29 23:00:00,35922.4,36120.73,35821.83,35907.93,76.82796006,2758733.0118772755
2021-06-29 22:00:00,36225.79,36244.87,35740.0,35945.74,118.0453663,4243228.045224561
2021-06-29 21:00:00,36166.72,36323.13,36128.21,36249.51,65.68809859,2381161.386719191
2021-06-29 20:00:00,36413.16,36503.59,36130.0,36185.09,154.87574583,5604192.8016756745
2021-06-29 19:00:00,36281.94,36435.86,36222.98,36418.26,55.05397211,2004969.8703347289
2021-06-29 18:00:00,36400.73,36402.36,36130.35,36292.48,137.44959072,4988386.522213786
2021-06-29 17:00:00,36369.23,36623.79,36186.23,36402.36,174.98232734,6369769.673468523
2021-06-29 16:00:00,36263.2,36500.96,36067.22,36367.73,124.83037378,4539797.32943012
2021-06-29 15:00:00,36300.3,36361.21,35946.51,36264.95,88.59020424,3212719.327253388
2021-06-29 14:00:00,36316.03,36480.88,36119.21,36270.56,135.1907195,4903443.10306792
2021-06-29 13:00:00,35826.57,36432.95,35740.43,36337.79,260.78385314,9476308.89079216
2021-06-29 12:00:00,35551.32,35988.4,35366.69,35839.93,279.22157527,10007281.712166533
2021-06-29 11:00:00,35641.2,35784.65,35505.0,35600.95,184.37140829,6563797.287961875
2021-06-29 10:00:00,35276.74,35780.95,35069.91,35649.78,210.51892392,7504953.323584737
2021-06-29 09:00:00,35117.23,35377.36,34870.0,35236.47,124.31535078,4380434.128298947
2021-06-29 08:00:00,34871.77,35265.52,34750.0,35067.38,112.65620321,3950557.8873222894
2021-06-29 07:00:00,35366.69,35470.0,34801.0,34872.22,190.55077748,6644928.633453606
2021-06-29 06:00:00,34752.48,35400.0,34588.5,35348.5,109.03290146,3854149.5172588094
2021-06-29 05:00:00,34903.2,35029.0,34570.0,34731.63,51.0384096,1772647.158015648
2021-06-29 04:00:00,34587.67,34969.0,34566.21,34867.74,88.4867927,3085334.4812974976
2021-06-29 03:00:00,34324.55,34658.34,34240.0,34588.39,98.56335703,3409147.832662882
2021-06-29 02:00:00,34649.67,34860.11,34262.4,34330.25,125.02800977,4292242.832406542
2021-06-29 01:00:00,34905.65,35004.33,34532.72,34649.51,56.14347608,1945343.935868721
2021-06-29 00:00:00,34494.42,35182.99,34416.57,34927.77,157.26244268,5492826.427565223
2021-06-28 23:00:00,34395.22,34503.74,34116.43,34487.11,51.58010807,1778848.8608219775
2021-06-28 22:00:00,34628.6,34628.69,34214.0,34441.28,71.59981775,2465989.37107672
2021-06-28 21:00:00,34678.02,34831.62,34550.0,34643.67,55.74257951,1931127.5294932013
2021-06-28 20:00:00,34463.82,34801.18,34287.3,34685.14,228.15990233,7913758.154702376
2021-06-28 19:00:00,34158.89,34611.41,34134.67,34459.15,167.05548905,5756590.155497308
2021-06-28 18:00:00,34184.13,34314.85,33953.6,34178.87,250.98802898,8578487.214063654
2021-06-28 17:00:00,34660.17,34697.41,34056.95,34217.09,129.82191073,4442128.003420375
2021-06-28 16:00:00,34985.0,35034.26,34528.54,34666.73,195.60874119,6781115.416473609
2021-06-28 15:00:00,34314.26,34983.98,34314.26,34983.98,357.15004859,12494530.156871589
2021-06-28 14:00:00,34297.55,34535.49,34224.06,34359.34,78.65611457,2702572.183589584
2021-06-28 13:00:00,34423.78,34600.9,34176.66,34295.08,100.90508283,3460547.8880614764
2021-06-28 12:00:00,34106.17,34501.0,33878.23,34433.03,128.04787162,4409076.204927608
2021-06-28 11:00:00,34215.26,34281.18,33985.11,34121.04,66.20128825,2258856.80442978
2021-06-28 10:00:00,34432.67,34513.37,33917.07,34209.9,233.27931899,7980462.174716001
2021-06-28 09:00:00,34892.9,34940.84,34333.88,34402.01,213.74396263,7353221.939836887
2021-06-28 08:00:00,35068.5,35176.1,34748.94,34914.18,132.58807562,4629203.938050292
2021-06-28 07:00:00,34549.28,35357.13,34469.42,35051.3,362.20163188,12695638.059515445
2021-06-28 06:00:00,34544.93,34827.8,34412.9,34551.07,59.99670634,2072950.400522784
2021-06-28 05:00:00,34370.78,34577.54,34345.87,34535.63,67.10534566,2317525.3887358657
2021-06-28 04:00:00,34409.83,34549.95,34281.88,34360.46,54.01032996,1855819.7821773812
2021-06-28 03:00:00,34432.21,34549.01,34322.64,34410.31,50.73757193,1745895.5787585983
2021-06-28 02:00:00,34270.0,34639.19,34270.0,34388.71,74.4674814,2560840.6222949936
2021-06-28 01:00:00,34560.79,34690.81,34270.01,34270.01,113.72951276,3897511.539580328
2021-06-28 00:00:00,34716.02,34992.74,34439.47,34587.07,126.61679622,4379303.994036876
2021-06-27 23:00:00,34445.78,34772.94,34185.0,34699.5,180.35881522,6258360.70872639
2021-06-27 22:00:00,32848.68,34639.36,32838.62,34387.83,455.9779029,15680090.608681709
2021-06-27 21:00:00,32619.86,32871.78,32425.77,32867.73,92.02715145,3024723.566527709
2021-06-27 20:00:00,32808.72,32945.59,32620.0,32626.36,113.48151225,3702488.67201291
2021-06-27 19:00:00,32715.36,32956.51,32577.17,32827.86,138.59646592,4549825.379716531
2021-06-27 18:00:00,33026.16,33026.16,32572.5,32738.09,81.04225123,2653168.5145703508
2021-06-27 17:00:00,32990.61,33124.18,32887.89,33054.66,78.83003237,2605699.9177793446
2021-06-27 16:00:00,33232.31,33395.09,32850.0,33023.41,95.3171245,3147696.4823845457
2021-06-27 15:00:00,33279.61,33279.61,32920.0,33232.31,81.52488384,2709260.21248487
2021-06-27 14:00:00,33081.1,33302.29,32732.37,33276.86,108.85545392,3622367.7003322914
2021-06-27 13:00:00,33319.33,33465.0,32924.93,33137.47,87.04387263,2884413.717960446
2021-06-27 12:00:00,33308.3,33585.88,33050.77,33357.58,93.78759551,3128527.2202324662
2021-06-27 11:00:00,32688.73,33409.0,32596.97,33236.39,165.75266706,5509020.285946313
2021-06-27 10:00:00,32609.09,32815.75,32363.93,32693.12,84.95600658,2777476.917840729
2021-06-27 09:00:00,33004.33,33185.0,32441.96,32569.47,251.65316353,8196210.159995429
2021-06-27 08:00:00,33312.05,33482.8,32990.28,32990.32,154.91962892,5110848.132352055
2021-06-27 07:00:00,33077.07,33499.99,33043.01,33300.0,245.39709519,8171723.269827
2021-06-27 06:00:00,32930.52,33219.0,32850.17,33086.56,75.90939386,2511580.7145125214
2021-06-27 05:00:00,33173.16,33341.11,32819.71,32943.57,62.07652973,2045022.502517336
2021-06-27 04:00:00,33171.79,33333.0,32920.0,33160.72,81.01098982,2686382.750343871
2021-06-27 03:00:00,33100.82,33203.09,32793.03,33148.89,82.80552724,2744911.313870764
2021-06-27 02:00:00,32901.4,33218.65,32687.81,33104.48,144.19996928,4773664.999030375
2021-06-27 01:00:00,32381.99,32989.79,32276.62,32882.17,159.45220628,5243134.553774028
2021-06-27 00:00:00,32293.98,32640.93,32015.82,32374.99,145.58910529,4713445.827872697
2021-06-26 23:00:00,31790.26,32285.73,31649.66,32269.38,90.75998778,2928768.534468177
2021-06-26 22:00:00,31405.35,31815.45,31369.67,31788.47,125.72921265,3996739.3044481454
2021-06-26 21:00:00,31307.93,31445.15,30927.9,31445.15,95.56094508,3004928.252182362
2021-06-26 20:00:00,31591.13,31593.19,31070.44,31303.84,92.79683276,2904897.2052257983
2021-06-26 19:00:00,31540.0,31763.85,31461.87,31594.35,71.39596254,2255709.029075649
2021-06-26 18:00:00,31716.24,31909.0,31438.79,31589.35,74.28184606,2346515.233835461
2021-06-26 17:00:00,31240.51,31763.76,31060.0,31700.42,104.12819085,3300907.3837851565
2021-06-26 16:00:00,31549.04,31549.04,30757.77,31258.02,98.10927354,3066701.634498791
2021-06-26 15:00:00,31271.84,31626.15,30947.41,31558.37,143.93756493,4542434.930959964
2021-06-26 14:00:00,30827.01,31445.02,30520.0,31280.47,159.78740041,4998224.984902993
2021-06-26 13:00:00,31382.48,31768.1,30768.2,30806.51,122.81247911,3783423.865827006
2021-06-26 12:00:00,31786.27,31970.74,31294.55,31303.55,98.60498688,3086686.137047424
2021-06-26 11:00:00,31113.67,31897.3,31113.67,31786.27,146.61463885,4660332.49643859
2021-06-26 10:00:00,31067.05,31268.5,30781.34,31109.19,120.61867303,3752349.2168381456
2021-06-26 09:00:00,30409.47,31311.58,30300.0,31074.69,229.20258934,7122399.410937805
2021-06-26 08:00:00,30718.39,30893.35,30082.79,30471.83,407.68066285,12422775.852652516
2021-06-26 07:00:00,31728.57,31799.61,30641.1,30726.85,463.31387032,14236175.79624209
2021-06-26 06:00:00,32302.87,32426.09,31646.11,31716.64,107.25420437,3401742.988489717
2021-06-26 05:00:00,32349.73,32714.46,32121.58,32243.08,87.04531325,2806608.9987448105
2021-06-26 04:00:00,32044.4,32403.44,31895.72,32365.48,77.77453383,2517210.119184188
2021-06-26 03:00:00,32000.67,32263.39,31960.0,32005.3,60.25068056,1928341.106526968
2021-06-26 02:00:00,32039.54,32100.6,31681.77,31970.34,63.5568978,2031935.632011252
2021-06-26 01:00:00,32028.85,32040.16,31530.18,31985.85,108.5901425,3473348.0094836247
2021-06-26 00:00:00,31595.95,32215.53,31275.64,32001.95,150.35316847,4811594.579718517
2021-06-25 23:00:00,31411.89,31968.46,31355.35,31597.75,212.20062537,6705062.310284918
2021-06-25 22:00:00,31808.47,31955.69,31271.02,31397.22,443.63651426,13928953.23825436
2021-06-25 21:00:00,32184.75,32228.96,31563.45,31791.7,144.0305747,4578976.821689989
2021-06-25 20:00:00,32216.72,32384.68,31929.17,32245.07,99.06531268,3194367.941938488
2021-06-25 19:00:00,32112.3,32524.26,31739.4,32261.63,198.87917942,6416166.501151655
2021-06-25 18:00:00,31689.55,32292.37,31500.0,32071.84,224.13636366,7188465.593485335
2021-06-25 17:00:00,31908.72,32236.03,31500.0,31680.06,250.99600523,7951568.505446714
2021-06-25 16:00:00,32581.2,32895.5,31616.95,31914.44,323.14474569,10312983.597638762
2021-06-25 15:00:00,32813.6,32949.7,32346.4,32607.12,416.9217707,13594618.207827384
2021-06-25 14:00:00,32978.05,33455.84,32547.01,32778.48,354.35078648,11615080.167618953
2021-06-25 13:00:00,33064.68,33195.43,32649.56,32986.6,190.52407181,6284741.347167746
2021-06-25 12:00:00,33291.0,33559.66,32804.39,33072.77,206.42836462,6827157.824553397
2021-06-25 11:00:00,33741.25,33865.81,33227.32,33274.02,190.49037303,6338380.48200768
2021-06-25 10:00:00,33744.43,33940.61,33519.01,33746.85,181.83641659,6136406.275200241
2021-06-25 09:00:00,34264.8,34477.08,33707.5,33726.35,202.90626489,6843287.706872851
2021-06-25 08:00:00,34304.52,34388.39,33940.0,34277.51,218.98546838,7506276.582250134
2021-06-25 07:00:00,34393.43,34429.0,33970.0,34304.52,391.11179597,13416902.427088784
2021-06-25 06:00:00,34449.63,34570.91,34050.0,34448.22,148.79250575,5125636.972427266
2021-06-25 05:00:00,34780.9,34871.96,34327.54,34479.52,69.25198776,2387775.297010675
2021-06-25 04:00:00,35050.0,35089.0,34636.49,34733.1,57.19477474,1986551.830521894
2021-06-25 03:00:00,35144.96,35223.54,34807.19,35094.57,93.63358013,3286030.232222894
2021-06-25 02:00:00,34830.53,35517.22,34830.53,35161.32,243.88306242,8575250.400329594
2021-06-25 01:00:00,34583.05,34819.58,34212.5,34819.58,89.45521338,3114792.9587019808
2021-06-25 00:00:00,34652.68,35131.58,34580.27,34580.27,147.40777585,5097400.688992479
2021-06-24 23:00:00,34769.14,34832.0,34524.29,34649.32,46.47053901,1610172.5767299733
2021-06-24 22:00:00,34736.16,34816.42,34491.3,34734.68,88.06628785,3058954.327257638
2021-06-24 21:00:00,34837.32,34896.52,34652.95,34788.49,45.19109139,1572129.8309101008
2021-06-24 20:00:00,34865.22,34997.26,34691.4,34875.84,122.77952766,4282039.161945734
2021-06-24 19:00:00,34922.21,34922.21,34687.84,34858.8,289.61758374,10095721.428075911
2021-06-24 18:00:00,35007.9,35289.0,34837.15,34892.95,286.36520464,9992126.767243288
2021-06-24 17:00:00,34547.39,35175.27,34547.39,35002.72,282.16221947,9876445.16268696
2021-06-24 16:00:00,33954.46,34535.9,33767.92,34519.81,194.38742391,6710216.939762657
2021-06-24 15:00:00,34062.6,34600.0,33880.0,33901.93,377.49732562,12797887.908356449
2021-06-24 14:00:00,34071.71,34146.29,33845.43,34047.1,117.14483209,3988441.812651439
2021-06-24 13:00:00,34092.88,34129.2,33750.61,34104.19,165.89338355,5657659.472332075
2021-06-24 12:00:00,33872.87,34242.66,33821.91,34075.98,374.35557295,12756533.016732745
2021-06-24 11:00:00,33214.74,33907.07,33210.83,33859.1,209.57066043,7095873.948565413
2021-06-24 10:00:00,33265.67,33396.39,33137.44,33222.45,138.54355869,4602756.45140059
2021-06-24 09:00:00,33375.22,33558.15,33199.05,33265.68,227.44366405,7566068.1463148035
2021-06-24 08:00:00,32857.11,33388.28,32810.43,33359.48,235.60052127,7859510.87729614
2021-06-24 07:00:00,32990.48,33239.77,32791.85,32841.02,154.99437872,5090173.491431094
2021-06-24 06:00:00,33007.19,33201.0,32730.74,32990.48,135.94844413,4485004.427101883
2021-06-24 05:00:00,32563.59,33001.0,32477.26,32988.11,172.73129735,5698079.0374245085
2021-06-24 04:00:00,32554.89,32788.02,32314.37,32556.15,136.12484869,4431700.992678943
2021-06-24 03:00:00,32502.49,32854.86,32379.09,32601.63,197.95259694,6453577.322977013
2021-06-24 02:00:00,32625.19,32857.69,32318.2,32482.71,303.42122369,9855943.6169674
2021-06-24 01:00:00,33182.26,33356.01,32523.3,32614.08,231.87305952,7562326.513030042
2021-06-24 00:00:00,33693.99,33845.47,33170.3,33211.09,191.69193916,6366298.243717284
2021-06-23 23:00:00,33487.25,33735.76,33249.99,33652.28,127.94794338,4305740.016047906
2021-06-23 22:00:00,33355.42,33611.12,33124.62,33478.09,365.41108001,12233265.02357198
2021-06-23 21:00:00,33061.2,33769.0,33006.51,33367.52,177.53732181,5923980.136241611
2021-06-23 20:00:00,32897.81,33301.54,32736.28,33058.42,277.20829227,9164068.153344411
2021-06-23 19:00:00,33279.88,33575.43,32874.82,32898.7,198.06537113,6516093.22519453
2021-06-23 18:00:00,33585.95,33588.69,32916.0,33275.47,258.38472286,8597873.093986245
2021-06-23 17:00:00,33704.78,33753.5,33524.0,33620.24,71.54749431,2405443.9301008345
2021-06-23 16:00:00,33489.3,33949.0,33246.73,33710.7,194.27188849,6549041.351319843
2021-06-23 15:00:00,34089.5,34093.57,33421.95,33489.3,260.02694372,8708120.326322198
2021-06-23 14:00:00,33999.92,34215.84,33739.28,34074.95,185.34264086,6315541.2201724565
2021-06-23 13:00:00,34235.48,35000.0,33897.93,34016.3,634.41456392,21580436.130671896
2021-06-23 12:00:00,33935.05,34232.99,33854.1,34227.88,423.57850401,14498194.205833798
2021-06-23 11:00:00,34250.14,34526.69,33858.69,33943.06,148.73740504,5048602.663517022
2021-06-23 10:00:00,33956.0,34329.42,33874.7,34244.26,126.62427718,4336154.670063987
2021-06-23 09:00:00,33739.87,34133.09,33691.1,33931.12,267.58777166,9079552.79072806
2021-06-23 08:00:00,34008.49,34292.13,33724.18,33760.89,308.18577997,10404626.217131373
2021-06-23 07:00:00,33895.22,34215.58,33831.54,34001.24,234.13575276,7960905.922173422
2021-06-23 06:00:00,34349.42,34404.49,33819.2,33925.02,210.91779235,7155390.323829597
2021-06-23 05:00:00,33858.29,34389.27,33615.83,34347.14,158.22601778,5434611.184332149
2021-06-23 04:00:00,34035.14,34332.6,33750.61,33798.08,147.0873684,4971270.644172672
2021-06-23 03:00:00,33849.19,34040.74,33714.79,34015.97,62.27623211,2118386.443166797
2021-06-23 02:00:00,34039.5,34198.72,33763.19,33842.66,105.25126349,3561982.724862484
2021-06-23 01:00:00,33683.32,34437.61,33580.04,34042.41,517.68424551,17623219.33619208
2021-06-23 00:00:00,32547.57,33867.44,31670.89,33716.47,395.13062097,13322409.728016376
2021-06-22 23:00:00,32615.77,32813.06,32196.31,32545.26,135.99099698,4425862.354373314
2021-06-22 22:00:00,32475.06,32751.02,32278.52,32614.42,148.76078447,4851746.704234057
2021-06-22 21:00:00,32949.99,32950.0,32142.85,32502.83,143.14426582,4652593.737422271
2021-06-22 20:00:00,32414.67,32988.89,32350.0,32899.86,183.98231058,6052992.260558519
2021-06-22 19:00:00,33033.38,33088.64,32285.73,32409.31,305.49891231,9901008.953717606
2021-06-22 18:00:00,32784.54,33315.85,32353.49,33003.89,470.64780759,15533208.470441526
2021-06-22 17:00:00,32579.12,32960.76,31965.84,32763.8,314.73561101,10311934.612009438
2021-06-22 16:00:00,31718.37,32853.74,31643.46,32535.66,573.33510634,18653836.08594209
2021-06-22 15:00:00,30571.0,31975.0,30338.98,31716.26,785.9342591,24926895.304522965
2021-06-22 14:00:00,29228.9,30757.95,29022.85,30571.0,820.51170058,25083863.19843118
2021-06-22 13:00:00,29897.14,30163.05,28600.0,29189.9,1209.73382419,35312009.354723684
2021-06-22 12:00:00,31229.34,31302.43,29332.11,29871.63,1772.65257821,52952021.93483518
2021-06-22 11:00:00,31856.39,31911.03,31182.19,31182.19,178.94935455,5580032.773955464
2021-06-22 10:00:00,31562.0,32192.59,31111.0,31800.51,539.34746831,17151524.559466835
2021-06-22 09:00:00,31705.0,31785.38,31215.63,31585.74,484.35538931,15298723.394344442
2021-06-22 08:00:00,32650.67,32651.35,31540.0,31705.0,354.56300899,11241420.20002795
2021-06-22 07:00:00,32830.38,32890.0,32547.37,32596.96,86.51484111,2820120.815069026
2021-06-22 06:00:00,32607.05,32863.96,32500.01,32862.16,166.99862115,5487935.408010684
2021-06-22 05:00:00,32907.59,33029.84,32479.91,32613.44,103.80960271,3385588.249406422
2021-06-22 04:00:00,33042.17,33104.91,32736.72,32926.62,86.06907161,2833963.614655258
2021-06-22 03:00:00,32950.72,33240.0,32670.01,33042.16,185.85490786,6141047.602295378
2021-06-22 02:00:00,32633.83,32936.71,32355.15,32918.88,204.71352002,6738939.799915977
2021-06-22 01:00:00,31831.09,33000.0,31826.89,32619.38,277.2367992,9043292.503088497
2021-06-22 00:00:00,31628.83,31870.6,31163.63,31820.93,245.17620348,7801734.808602836
2021-06-21 23:00:00,31276.79,32029.0,31276.79,31634.16,196.70162336,6222490.625629978
2021-06-21 22:00:00,31538.47,32240.24,31238.69,31265.19,283.64798416,8868308.11787939
2021-06-21 21:00:00,32580.29,32586.65,31333.0,31504.63,321.82493886,10138975.62355692
2021-06-21 20:00:00,32583.38,32801.0,32369.42,32580.29,284.48686715,9268664.632938474
2021-06-21 19:00:00,32800.03,32872.44,32274.34,32592.83,169.63983953,5529042.45102857
2021-06-21 18:00:00,32266.02,32940.67,32243.09,32803.81,212.10220567,6957760.455379602
2021-06-21 17:00:00,32183.58,32714.39,32150.63,32261.93,369.489648,11920449.15950064
2021-06-21 16:00:00,32702.94,32998.69,32051.96,32183.58,353.65938048,11382024.964428518
2021-06-21 15:00:00,32915.39,33095.85,32370.0,32703.0,264.35208312,8645106.174273359
2021-06-21 14:00:00,33173.61,33220.02,32578.14,32908.48,275.33962466,9061008.531331118
2021-06-21 13:00:00,32267.31,33189.0,31930.7,33155.12,776.74000083,25752907.93631875
2021-06-21 12:00:00,32557.05,32813.1,32112.92,32267.47,446.95132966,14421988.621264162
2021-06-21 11:00:00,32353.39,32753.72,31700.0,32526.71,839.61087958,27309779.59294358
2021-06-21 10:00:00,33172.73,33274.86,32231.51,32327.24,572.23997326,18498938.953169607
2021-06-21 09:00:00,32882.51,33600.0,32094.23,33150.07,773.27501083,25634120.73826526
2021-06-21 08:00:00,33003.9,33443.0,32792.14,32883.88,351.5110116,11559045.924133008
2021-06-21 07:00:00,32789.47,33199.3,32661.03,33054.63,341.22702296,11279132.989944303
2021-06-21 06:00:00,34440.01,34565.71,32288.0,32743.99,940.88907606,30808462.49761788
2021-06-21 05:00:00,34203.13,34498.36,33750.91,34439.64,188.46303056,6490598.925795398
2021-06-21 04:00:00,34634.95,34715.83,33666.0,34209.15,247.27793188,8459167.863372702
2021-06-21 03:00:00,35123.58,35123.58,34600.0,34659.58,106.06976472,3676333.4958940176
2021-06-21 02:00:00,35287.82,35451.76,34888.0,35121.13,81.32922265,2856374.2014895943
2021-06-21 01:00:00,35568.68,35608.76,35200.0,35252.91,97.2825552,3429493.1630356326
2021-06-21 00:00:00,35598.66,35763.8,35225.25,35551.71,85.95121565,3055712.692936261
2021-06-20 23:00:00,35649.62,35729.71,35447.55,35589.77,93.46573931,3326424.1649228586
2021-06-20 22:00:00,35548.62,35791.53,35400.0,35649.62,175.46957201,6255423.563719137
2021-06-20 21:00:00,35824.21,35886.36,35509.91,35523.64,134.15379101,4765630.976474476
2021-06-20 20:00:00,35512.11,36125.0,35373.2,35812.33,188.36571676,6745815.209295651
2021-06-20 19:00:00,34972.67,35666.0,34821.97,35512.07,252.71415334,8974402.703400813
2021-06-20 18:00:00,34582.3,34989.0,34582.3,34947.77,126.66971758,4426824.155950796
2021-06-20 17:00:00,34594.25,34791.64,34442.8,34590.78,139.07415762,4810683.589918743
2021-06-20 16:00:00,34400.87,34669.5,34286.85,34566.47,212.11473945,7332057.777756242
2021-06-20 15:00:00,34342.2,34667.14,34300.05,34416.81,134.49908604,4629029.489412332
2021-06-20 14:00:00,33895.12,34339.03,33710.17,34339.03,140.84338635,4836425.2691742405
2021-06-20 13:00:00,33919.48,34221.66,33828.26,33899.75,170.92980667,5794477.713661333
2021-06-20 12:00:00,33890.25,34012.83,33337.0,33898.38,384.4823247,13033327.945963984
2021-06-20 11:00:00,34069.41,34270.0,33758.99,33873.53,239.2157595,8103082.205896035
2021-06-20 10:00:00,34979.9,35022.78,33745.33,34093.61,517.72100098,17650977.89622174
2021-06-20 09:00:00,35291.5,35385.78,34753.02,34980.96,199.29364597,6971483.057930731
2021-06-20 08:00:00,35643.22,35673.93,35277.75,35316.63,75.49313621,2666163.1590681723
2021-06-20 07:00:00,35486.97,35664.85,35355.41,35619.69,106.43640466,3791231.738703755
2021-06-20 06:00:00,35739.99,35763.09,35476.0,35509.93,84.32943243,2994532.24252903
2021-06-20 05:00:00,35792.55,35922.4,35708.78,35725.9,84.99190429,3036412.2734741108
2021-06-20 04:00:00,35500.01,35884.09,35450.7,35816.01,117.38864578,4204392.911142938
2021-06-20 03:00:00,35600.4,35769.55,35464.28,35524.75,116.521159,4139385.04318525
2021-06-20 02:00:00,35621.8,35637.8,35295.77,35611.04,81.24042077,2893055.873657301
