unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1620885600,2021-05-13 06:00:00,BTC/USD,50945.47,51390.00,50850.00,51389.95,225.65919604,11596614.801535798
1620882000,2021-05-13 05:00:00,BTC/USD,50513.18,51183.44,50513.18,50935.00,242.12123351,12332445.028831849
1620878400,2021-05-13 04:00:00,BTC/USD,50463.01,51021.65,50321.80,50531.17,220.14953163,11124413.408215906
1620874800,2021-05-13 03:00:00,BTC/USD,50260.92,50500.00,49576.79,50500.00,205.23239481,10364235.937904999
1620871200,2021-05-13 02:00:00,BTC/USD,50580.96,50897.17,50095.40,50281.47,413.18318266,20775457.80342331
1620867600,2021-05-13 01:00:00,BTC/USD,49679.52,51143.21,49386.25,50549.65,517.74575215,26171866.56016925
1620864000,2021-05-13 00:00:00,BTC/USD,49419.44,51237.85,45700.00,49735.78,1933.80937822,96179517.79708672
1620860400,2021-05-12 23:00:00,BTC/USD,52915.03,52915.03,48530.00,49386.56,1093.96421627,54027129.40467133
1620856800,2021-05-12 22:00:00,BTC/USD,54589.80,54819.00,51576.05,52889.19,1091.46793530,57726855.0089894
1620853200,2021-05-12 21:00:00,BTC/USD,54436.67,54809.86,54346.39,54613.56,112.10856660,6122647.928523096
1620849600,2021-05-12 20:00:00,BTC/USD,54469.85,54704.58,54032.08,54462.79,163.07193028,8881352.293734282
1620846000,2021-05-12 19:00:00,BTC/USD,54114.29,54562.40,53555.00,54496.28,290.00662033,15804281.98335737
1620842400,2021-05-12 18:00:00,BTC/USD,54930.54,55189.01,53579.43,54125.46,570.90787108,30900651.139825694
1620838800,2021-05-12 17:00:00,BTC/USD,55016.84,55334.03,54761.30,54906.99,185.07252658,10161775.366202794
1620835200,2021-05-12 16:00:00,BTC/USD,55514.74,55701.00,54401.16,55050.70,439.39298883,24188891.61018368
1620831600,2021-05-12 15:00:00,BTC/USD,56089.83,56200.00,55345.00,55514.74,328.62779017,18243686.328062106
1620828000,2021-05-12 14:00:00,BTC/USD,56878.68,57000.00,56084.06,56124.29,267.26370808,14999985.858757265
1620824400,2021-05-12 13:00:00,BTC/USD,56370.70,56941.98,55869.58,56873.84,203.80663162,11591265.75769482
1620820800,2021-05-12 12:00:00,BTC/USD,56511.25,56708.63,56255.82,56407.71,235.28576183,13271931.02043571
1620817200,2021-05-12 11:00:00,BTC/USD,56096.63,56578.25,56082.65,56481.90,87.68575373,4952657.973602487
1620813600,2021-05-12 10:00:00,BTC/USD,56925.81,56925.81,56048.00,56079.64,128.16596140,7187500.975565895
1620810000,2021-05-12 09:00:00,BTC/USD,56981.72,57263.92,56810.43,56925.44,62.32209718,3547712.8036942594
1620806400,2021-05-12 08:00:00,BTC/USD,57156.67,57234.79,56693.32,56981.75,124.59205933,7099473.576727227
1620802800,2021-05-12 07:00:00,BTC/USD,57087.58,57308.44,56950.36,57183.14,100.84279668,5766507.760543975
1620799200,2021-05-12 06:00:00,BTC/USD,57304.94,57409.28,57000.00,57088.66,101.95535731,5820494.728649105
1620795600,2021-05-12 05:00:00,BTC/USD,57431.63,57559.17,57228.52,57293.30,76.14627984,4362671.654757072
1620792000,2021-05-12 04:00:00,BTC/USD,57859.69,58021.26,57366.71,57424.73,113.79101951,6534418.571786483
1620788400,2021-05-12 03:00:00,BTC/USD,57243.06,57943.70,57062.24,57808.45,212.83002878,12303374.07722719
1620784800,2021-05-12 02:00:00,BTC/USD,57128.15,57411.53,57021.20,57228.78,97.04802338,5553939.979448876
1620781200,2021-05-12 01:00:00,BTC/USD,57411.08,57424.54,56995.95,57131.98,121.87032224,6962692.812809235
1620777600,2021-05-12 00:00:00,BTC/USD,56763.70,57420.25,56643.71,57420.25,159.12785582,9137161.263148356
1620774000,2021-05-11 23:00:00,BTC/USD,56513.70,56845.00,56296.56,56763.70,85.61780679,4859983.499285523
1620770400,2021-05-11 22:00:00,BTC/USD,56616.38,56713.67,56425.09,56489.09,96.66985419,5460792.093625787
1620766800,2021-05-11 21:00:00,BTC/USD,56928.79,56972.33,56397.29,56580.74,141.17757685,7987931.769579869
1620763200,2021-05-11 20:00:00,BTC/USD,56724.25,56962.04,56568.70,56913.64,185.27818408,10544855.86858285
1620759600,2021-05-11 19:00:00,BTC/USD,56460.43,56953.56,56409.00,56729.69,139.94061094,7938787.477036809
1620756000,2021-05-11 18:00:00,BTC/USD,56509.21,56764.60,56322.46,56458.25,116.03516036,6551142.09239497
1620752400,2021-05-11 17:00:00,BTC/USD,56064.16,56577.78,55989.96,56478.33,111.66718638,6306776.2025411455
1620748800,2021-05-11 16:00:00,BTC/USD,56123.68,56582.45,55233.55,56064.44,263.47525363,14771592.548623918
1620745200,2021-05-11 15:00:00,BTC/USD,55754.93,56243.66,55621.05,56097.20,130.43575386,7317080.571435192
1620741600,2021-05-11 14:00:00,BTC/USD,55819.66,56044.94,55575.87,55764.05,327.34397510,18254025.794675156
1620738000,2021-05-11 13:00:00,BTC/USD,55448.66,55822.49,54952.94,55769.94,260.29569898,14516675.514372662
1620734400,2021-05-11 12:00:00,BTC/USD,55273.82,55478.48,54833.67,55437.53,250.12319077,13866211.892007599
1620730800,2021-05-11 11:00:00,BTC/USD,55923.33,56063.02,55220.00,55285.14,161.08953154,8905857.303723315
1620727200,2021-05-11 10:00:00,BTC/USD,55983.71,56293.80,55813.35,55897.35,169.13682254,9454300.167406268
1620723600,2021-05-11 09:00:00,BTC/USD,55386.24,56069.00,55386.24,55996.66,109.41304734,6126765.211461885
1620720000,2021-05-11 08:00:00,BTC/USD,55809.54,55913.50,55210.05,55386.24,105.32966804,5833814.27318377
1620716400,2021-05-11 07:00:00,BTC/USD,55759.16,56001.30,55483.26,55761.38,185.63177393,10351083.886184823
1620712800,2021-05-11 06:00:00,BTC/USD,54810.19,55899.30,54780.20,55776.87,385.56652429,21505693.901675176
1620709200,2021-05-11 05:00:00,BTC/USD,55448.37,55513.84,54638.87,54852.18,151.19152761,8293184.88693869
1620705600,2021-05-11 04:00:00,BTC/USD,55151.94,55601.57,55044.46,55343.81,100.35042825,5553775.034486632
1620702000,2021-05-11 03:00:00,BTC/USD,54666.04,55301.00,54500.00,55182.38,167.79334894,9259236.342679676
1620698400,2021-05-11 02:00:00,BTC/USD,55645.40,55974.53,54571.25,54667.47,224.58543502,12277517.5313928
1620694800,2021-05-11 01:00:00,BTC/USD,55551.07,55884.84,55111.61,55592.06,156.26960042,8687349.002724664
1620691200,2021-05-11 00:00:00,BTC/USD,55854.43,56466.35,55494.58,55540.00,178.75110944,9927836.6182976
1620687600,2021-05-10 23:00:00,BTC/USD,56286.89,56300.38,55555.50,55880.72,227.10491573,12690786.206531726
1620684000,2021-05-10 22:00:00,BTC/USD,55734.02,56300.90,55500.00,56300.90,231.13319877,13013007.110629894
1620680400,2021-05-10 21:00:00,BTC/USD,55274.79,55899.00,55113.23,55748.94,519.46966796,28959883.350921966
1620676800,2021-05-10 20:00:00,BTC/USD,55694.85,55694.86,53500.00,55307.46,1229.07165085,67976831.16652034
1620673200,2021-05-10 19:00:00,BTC/USD,56792.24,57025.00,55555.88,55694.85,576.37859719,32101319.513707474
1620669600,2021-05-10 18:00:00,BTC/USD,57023.93,57251.01,56480.00,56792.24,395.49818656,22461227.930680294
1620666000,2021-05-10 17:00:00,BTC/USD,57631.10,57730.63,56925.77,57041.40,174.92198545,9977794.94084763
1620662400,2021-05-10 16:00:00,BTC/USD,58388.59,58663.85,57628.94,57674.72,128.74730533,7425464.785662257
1620658800,2021-05-10 15:00:00,BTC/USD,56916.13,58431.70,56754.34,58362.94,176.28397859,10288451.265409455
1620655200,2021-05-10 14:00:00,BTC/USD,57736.96,57758.30,56917.70,56928.75,309.72584809,17632305.37445359
1620651600,2021-05-10 13:00:00,BTC/USD,57697.79,58036.18,57552.23,57805.35,415.15977806,23998456.276680622
1620648000,2021-05-10 12:00:00,BTC/USD,58183.34,58346.40,57618.70,57756.61,335.20251845,19360161.129134454
1620644400,2021-05-10 11:00:00,BTC/USD,57929.32,58378.98,57399.33,58195.80,160.14586021,9319816.451609118
1620640800,2021-05-10 10:00:00,BTC/USD,57983.12,58250.00,57650.00,57948.97,126.92196667,7354997.23890083
1620637200,2021-05-10 09:00:00,BTC/USD,58444.19,58648.38,57828.39,57983.08,180.60500397,10472034.393592829
1620633600,2021-05-10 08:00:00,BTC/USD,58435.16,58644.07,58086.23,58456.40,133.82955148,7823193.793135472
1620630000,2021-05-10 07:00:00,BTC/USD,58900.00,59024.76,58407.81,58409.59,203.13062420,11864776.475966077
1620626400,2021-05-10 06:00:00,BTC/USD,59135.64,59260.00,58818.05,58909.56,174.82228725,10298704.020091109
1620622800,2021-05-10 05:00:00,BTC/USD,59276.52,59500.48,58762.79,59123.05,182.36002276,10781680.743640618
1620619200,2021-05-10 04:00:00,BTC/USD,59434.70,59603.00,59064.37,59264.95,134.60085772,7977113.102732914
1620615600,2021-05-10 03:00:00,BTC/USD,59090.60,59496.97,59004.52,59416.48,210.52167938,12508457.152448183
1620612000,2021-05-10 02:00:00,BTC/USD,58845.17,59154.25,58715.98,59041.55,154.52352130,9123308.209010016
1620608400,2021-05-10 01:00:00,BTC/USD,58931.30,59078.99,58693.60,58778.96,113.57508206,6675825.205401458
1620604800,2021-05-10 00:00:00,BTC/USD,58336.16,58934.41,58102.91,58934.41,95.69305227,5639613.576631611
1620601200,2021-05-09 23:00:00,BTC/USD,58033.94,58500.82,58029.30,58305.24,57.50251552,3352697.9679973247
1620597600,2021-05-09 22:00:00,BTC/USD,58103.51,58296.32,57926.47,58014.10,81.36571275,4720358.596049774
1620594000,2021-05-09 21:00:00,BTC/USD,57965.27,58243.29,57886.62,58103.51,73.88355731,4292894.0109971585
1620590400,2021-05-09 20:00:00,BTC/USD,57345.42,58000.00,57287.72,57958.14,84.65529199,4906463.264897298
1620586800,2021-05-09 19:00:00,BTC/USD,57517.81,57637.19,57121.25,57352.77,57.48126898,3296709.999118075
1620583200,2021-05-09 18:00:00,BTC/USD,57548.65,57724.41,57276.40,57507.93,38.33115226,2204345.220987422
1620579600,2021-05-09 17:00:00,BTC/USD,57667.35,57696.44,57344.80,57524.26,34.41549236,1979725.7305446537
1620576000,2021-05-09 16:00:00,BTC/USD,57434.89,57917.08,57369.98,57644.65,58.73749214,3385902.176288051
1620572400,2021-05-09 15:00:00,BTC/USD,57202.81,57471.64,57056.32,57423.49,80.71043244,4634674.710114016
1620568800,2021-05-09 14:00:00,BTC/USD,57255.52,57504.16,57178.66,57202.81,108.48227360,6205490.8851088155
1620565200,2021-05-09 13:00:00,BTC/USD,56465.45,57357.75,56434.41,57262.95,177.13261215,10143135.912914842
1620561600,2021-05-09 12:00:00,BTC/USD,57916.70,57985.41,56256.00,56426.85,360.24068803,20327247.267365605
1620558000,2021-05-09 11:00:00,BTC/USD,57971.58,58203.23,57893.52,57951.63,66.87025915,3875240.516264914
1620554400,2021-05-09 10:00:00,BTC/USD,57967.17,58054.87,57518.96,58032.53,108.73186198,6309985.04231021
1620550800,2021-05-09 09:00:00,BTC/USD,58169.40,58395.24,57631.69,57980.57,91.40790595,5299882.489487392
1620547200,2021-05-09 08:00:00,BTC/USD,58011.14,58278.18,57866.02,58185.32,89.42777108,5203383.477176545
1620543600,2021-05-09 07:00:00,BTC/USD,58387.21,58390.19,57765.53,58011.14,100.40244937,5824460.546745982
1620540000,2021-05-09 06:00:00,BTC/USD,58490.28,58629.18,58285.39,58378.20,68.23862582,3983648.1458451236
1620536400,2021-05-09 05:00:00,BTC/USD,58193.47,58618.12,57981.23,58486.17,84.89084680,4964940.497388756
1620532800,2021-05-09 04:00:00,BTC/USD,58673.38,58925.51,57852.36,58207.50,396.22930816,23063517.4547232
1620529200,2021-05-09 03:00:00,BTC/USD,58658.92,59103.99,58494.60,58673.39,136.31002442,7997771.2237041835
1620525600,2021-05-09 02:00:00,BTC/USD,59215.53,59220.45,58596.43,58720.56,78.63458705,4617466.986944747
1620522000,2021-05-09 01:00:00,BTC/USD,58614.61,59300.62,58434.10,59192.91,82.47032517,4881658.535458544
1620518400,2021-05-09 00:00:00,BTC/USD,58964.89,59144.77,58574.54,58615.83,73.07316489,4283244.210754209
1620514800,2021-05-08 23:00:00,BTC/USD,58612.26,58984.75,58570.00,58984.75,44.02067958,2596548.7798564048
1620511200,2021-05-08 22:00:00,BTC/USD,58882.06,59155.87,58572.24,58648.84,64.90515071,3806611.799166676
1620507600,2021-05-08 21:00:00,BTC/USD,59023.98,59182.75,58748.76,58894.68,91.40077400,5383019.33648232
1620504000,2021-05-08 20:00:00,BTC/USD,59093.68,59564.24,58828.32,59013.54,85.14696042,5024823.554624087
1620500400,2021-05-08 19:00:00,BTC/USD,59173.05,59406.48,58986.00,59149.79,66.77665558,3949825.154459328
1620496800,2021-05-08 18:00:00,BTC/USD,59017.67,59367.49,59010.90,59170.18,134.55980991,7961928.173140485
1620493200,2021-05-08 17:00:00,BTC/USD,58500.00,59080.03,58227.89,59042.12,146.90886392,8673810.77262831
1620489600,2021-05-08 16:00:00,BTC/USD,57709.28,58606.30,57709.28,58450.06,102.77127634,6006987.2683495805
1620486000,2021-05-08 15:00:00,BTC/USD,59000.00,59000.00,57601.37,57689.29,185.73206047,10714750.698751366
1620482400,2021-05-08 14:00:00,BTC/USD,58885.00,59123.44,58700.80,59000.00,162.03281066,9559935.82894
1620478800,2021-05-08 13:00:00,BTC/USD,58937.03,59501.00,58778.27,58900.00,304.55574008,17938333.090712
1620475200,2021-05-08 12:00:00,BTC/USD,58650.85,59152.55,58331.62,58910.12,171.75202652,10117932.492536383
1620471600,2021-05-08 11:00:00,BTC/USD,58640.67,58911.90,58496.90,58660.25,69.88460033,4099448.1265078825
1620468000,2021-05-08 10:00:00,BTC/USD,58886.00,58977.14,58417.00,58618.66,73.64039976,4316701.5557955215
1620464400,2021-05-08 09:00:00,BTC/USD,58983.51,59251.00,58699.16,58859.52,111.95946932,6589880.623629926
1620460800,2021-05-08 08:00:00,BTC/USD,58564.73,59417.40,58564.24,58948.53,349.34215248,20593206.355731852
1620457200,2021-05-08 07:00:00,BTC/USD,57821.68,58619.05,57664.99,58549.72,145.26199840,8505049.33296045
1620453600,2021-05-08 06:00:00,BTC/USD,57955.29,58066.60,57576.34,57840.88,81.16403673,4694599.308815522
1620450000,2021-05-08 05:00:00,BTC/USD,58119.80,58119.80,57870.00,57953.07,59.15876477,3428432.035829344
1620446400,2021-05-08 04:00:00,BTC/USD,58161.92,58665.65,58034.26,58142.34,75.54941611,4392619.838269097
1620442800,2021-05-08 03:00:00,BTC/USD,58357.69,58483.22,58064.50,58193.77,116.29769942,6767801.571576613
1620439200,2021-05-08 02:00:00,BTC/USD,57654.78,58378.00,57604.49,58362.69,126.78528808,7399530.464773736
1620435600,2021-05-08 01:00:00,BTC/USD,57799.13,57882.76,57519.97,57647.44,82.99569167,4784489.155804825
1620432000,2021-05-08 00:00:00,BTC/USD,57371.02,57857.21,56977.50,57798.80,76.39112830,4415315.546386041
1620428400,2021-05-07 23:00:00,BTC/USD,57089.03,57452.53,57062.74,57381.73,67.24734571,3858769.0347478786
1620424800,2021-05-07 22:00:00,BTC/USD,57460.68,57642.93,56800.00,57073.57,125.19957511,7145586.714010842
1620421200,2021-05-07 21:00:00,BTC/USD,57704.00,57704.18,57170.80,57444.71,113.80544742,6537520.923462148
1620417600,2021-05-07 20:00:00,BTC/USD,57643.47,58154.46,57442.92,57697.49,190.52577221,10992858.836828753
1620414000,2021-05-07 19:00:00,BTC/USD,57952.02,58056.80,57490.31,57648.30,206.68833255,11915231.001342166
1620410400,2021-05-07 18:00:00,BTC/USD,58177.88,58180.00,57720.00,57941.95,216.84817761,12564606.264669739
1620406800,2021-05-07 17:00:00,BTC/USD,58375.66,58743.85,58064.99,58164.59,320.24173566,18626729.25555228
1620403200,2021-05-07 16:00:00,BTC/USD,57627.89,58375.66,57224.13,58375.66,224.21811194,13088880.268451381
1620399600,2021-05-07 15:00:00,BTC/USD,57201.05,57699.22,57112.63,57605.07,239.19051566,13778586.397930395
1620396000,2021-05-07 14:00:00,BTC/USD,57068.63,57265.48,56778.00,57190.33,351.15285697,20082547.7705571
1620392400,2021-05-07 13:00:00,BTC/USD,57557.42,57750.00,56927.90,57053.66,171.52866120,9786337.916359993
1620388800,2021-05-07 12:00:00,BTC/USD,56538.30,57668.44,56281.91,57520.13,262.11017903,15076611.572128871
1620385200,2021-05-07 11:00:00,BTC/USD,56469.61,56840.00,56264.68,56493.00,168.68006580,9529242.9572394
1620381600,2021-05-07 10:00:00,BTC/USD,56284.44,56717.49,56284.44,56478.77,76.38137389,4313926.048217315
1620378000,2021-05-07 09:00:00,BTC/USD,56157.15,56519.17,56068.90,56267.66,226.17987580,12726612.35035663
1620374400,2021-05-07 08:00:00,BTC/USD,55826.84,56207.63,55614.73,56161.90,105.33167384,5915626.933034696
1620370800,2021-05-07 07:00:00,BTC/USD,56187.12,56330.10,55734.87,55817.31,148.20717334,8272525.738542515
1620367200,2021-05-07 06:00:00,BTC/USD,55854.50,56249.90,55710.00,56171.80,126.75419927,7120011.530554586
1620363600,2021-05-07 05:00:00,BTC/USD,55833.93,56142.58,55762.81,55852.89,72.46860032,4047580.7621269245
1620360000,2021-05-07 04:00:00,BTC/USD,55724.80,55951.32,55288.11,55853.83,105.73666516,5905797.720613563
1620356400,2021-05-07 03:00:00,BTC/USD,55869.85,56165.08,55509.42,55761.98,106.70286821,5949963.203068657
1620352800,2021-05-07 02:00:00,BTC/USD,56194.48,56423.91,55527.72,55872.54,170.36295665,9518611.10994539
1620349200,2021-05-07 01:00:00,BTC/USD,56436.20,56586.90,55944.24,56215.22,169.50458909,9528737.76670395
1620345600,2021-05-07 00:00:00,BTC/USD,56425.82,57125.72,56062.21,56424.27,269.64279180,15214397.688076984
1620342000,2021-05-06 23:00:00,BTC/USD,56543.73,56847.60,56306.38,56447.39,154.81321912,8738802.156822097
1620338400,2021-05-06 22:00:00,BTC/USD,56308.22,56608.13,56226.13,56563.08,61.53743743,3480746.9963480844
1620334800,2021-05-06 21:00:00,BTC/USD,55961.65,56582.21,55933.56,56353.89,210.82467257,11880790.407295797
1620331200,2021-05-06 20:00:00,BTC/USD,56190.29,56312.89,55727.51,55961.65,161.16746000,9019196.987909
1620327600,2021-05-06 19:00:00,BTC/USD,55775.12,56400.00,55283.00,56180.86,528.56480687,29695225.415690508
1620324000,2021-05-06 18:00:00,BTC/USD,56863.17,57039.46,55336.17,55774.29,904.63669777,50455469.52606633
1620320400,2021-05-06 17:00:00,BTC/USD,56786.03,57155.14,56786.03,56881.93,94.67337845,5385204.485856408
1620316800,2021-05-06 16:00:00,BTC/USD,57172.13,57528.33,56665.00,56790.32,190.04515977,10792725.437789427
1620313200,2021-05-06 15:00:00,BTC/USD,57231.49,57445.03,56852.10,57165.69,459.68502416,26278211.58877307
1620309600,2021-05-06 14:00:00,BTC/USD,57350.76,57475.26,56940.08,57231.57,235.17083318,13459196.001099491
1620306000,2021-05-06 13:00:00,BTC/USD,57694.94,57806.70,57102.87,57334.23,210.44910152,12065937.18984103
1620302400,2021-05-06 12:00:00,BTC/USD,58073.30,58156.01,57535.46,57694.93,148.16744507,8548510.371592496
1620298800,2021-05-06 11:00:00,BTC/USD,58045.67,58200.00,57739.21,58058.80,230.42957759,13378464.759382293
1620295200,2021-05-06 10:00:00,BTC/USD,57291.40,58420.83,57181.24,58045.83,427.71059459,24826816.462770063
1620291600,2021-05-06 09:00:00,BTC/USD,56987.07,57391.21,56825.29,57298.67,61.67512604,3533902.694174367
1620288000,2021-05-06 08:00:00,BTC/USD,56897.48,57258.93,56861.37,56973.80,84.73519719,4827686.1776636215
1620284400,2021-05-06 07:00:00,BTC/USD,56674.14,56951.35,56408.47,56919.38,100.83039296,5739203.452439564
1620280800,2021-05-06 06:00:00,BTC/USD,57233.09,57233.09,56516.51,56670.17,176.13042712,9981341.24706301
1620277200,2021-05-06 05:00:00,BTC/USD,57008.39,57433.22,56833.09,57237.16,74.49692811,4263992.593740568
1620273600,2021-05-06 04:00:00,BTC/USD,56845.50,57616.08,56779.51,56997.20,119.41749607,6806462.907001004
1620270000,2021-05-06 03:00:00,BTC/USD,57098.94,57098.94,56697.57,56856.81,66.33498910,3771595.871610771
1620266400,2021-05-06 02:00:00,BTC/USD,56892.54,57228.75,56763.37,57084.12,77.89099851,4446339.105864662
1620262800,2021-05-06 01:00:00,BTC/USD,56945.07,57306.83,56602.61,56911.13,195.23426994,11111002.91701043
1620259200,2021-05-06 00:00:00,BTC/USD,57517.08,57644.59,56615.64,57009.57,169.61193818,9669503.662508383
1620255600,2021-05-05 23:00:00,BTC/USD,57178.34,57560.20,57030.55,57509.93,116.78941294,6716550.962920494
1620252000,2021-05-05 22:00:00,BTC/USD,56859.07,57643.86,56795.69,57179.50,117.91501069,6742321.353748855
1620248400,2021-05-05 21:00:00,BTC/USD,56887.85,57000.00,56720.78,56852.03,95.96452470,5455778.037180141
1620244800,2021-05-05 20:00:00,BTC/USD,57166.90,57289.48,56570.88,56898.27,372.78777156,21210979.2789192
1620241200,2021-05-05 19:00:00,BTC/USD,57371.49,57577.45,57097.80,57186.27,269.79740343,15428707.157846903
1620237600,2021-05-05 18:00:00,BTC/USD,57342.89,57584.67,57057.65,57346.77,243.04609159,13937908.313810663
1620234000,2021-05-05 17:00:00,BTC/USD,57470.43,57750.00,57290.73,57343.71,127.07503382,7286953.887614273
1620230400,2021-05-05 16:00:00,BTC/USD,57700.00,57976.62,57313.92,57455.13,460.76201079,26473141.22900085
1620226800,2021-05-05 15:00:00,BTC/USD,57057.55,57769.17,56994.90,57660.19,594.56928376,34282977.86976551
1620223200,2021-05-05 14:00:00,BTC/USD,56328.54,57108.36,55750.10,57084.96,538.10994302,30717984.572898977
1620219600,2021-05-05 13:00:00,BTC/USD,55619.85,56336.73,55594.33,56334.75,381.74048201,21505254.618912846
1620216000,2021-05-05 12:00:00,BTC/USD,55172.01,55805.36,55083.32,55649.29,170.44053376,9484894.69096503
1620212400,2021-05-05 11:00:00,BTC/USD,55693.23,55695.28,55035.46,55158.85,151.92984402,8380275.4768225765
1620208800,2021-05-05 10:00:00,BTC/USD,55416.62,55859.00,55115.21,55684.22,182.91008381,10185205.347094478
1620205200,2021-05-05 09:00:00,BTC/USD,55490.53,55541.25,55125.24,55411.54,140.05088740,7760435.349200596
1620201600,2021-05-05 08:00:00,BTC/USD,54909.17,55589.33,54752.67,55491.05,171.58155325,9521240.550473414
1620198000,2021-05-05 07:00:00,BTC/USD,54473.15,55104.10,54345.57,54871.88,102.23451149,5609799.846337901
1620194400,2021-05-05 06:00:00,BTC/USD,54735.79,54773.80,53980.14,54464.66,151.47072739,8249801.667249038
1620190800,2021-05-05 05:00:00,BTC/USD,54578.43,54946.43,54314.31,54746.15,116.24958386,6364217.155437139
1620187200,2021-05-05 04:00:00,BTC/USD,54822.49,55301.00,54456.87,54585.92,148.27263471,8093598.176469283
1620183600,2021-05-05 03:00:00,BTC/USD,55106.43,55267.03,54769.20,54825.55,221.90727671,12166188.494627941
1620180000,2021-05-05 02:00:00,BTC/USD,54750.00,55450.02,54680.77,55091.54,222.47195855,12256322.803335669
1620176400,2021-05-05 01:00:00,BTC/USD,54586.40,55097.00,54586.40,54777.67,159.13201085,8716880.77677772
1620172800,2021-05-05 00:00:00,BTC/USD,53221.75,54889.25,52924.50,54566.89,247.34930697,13497082.425008222
1620169200,2021-05-04 23:00:00,BTC/USD,54104.39,54350.90,53080.69,53236.84,235.71901690,12548935.587662596
1620165600,2021-05-04 22:00:00,BTC/USD,54456.40,54482.43,53530.40,54115.40,163.16972407,8829994.885937678
1620162000,2021-05-04 21:00:00,BTC/USD,54814.79,54816.49,54235.81,54415.41,538.48978409,29302142.382068824
1620158400,2021-05-04 20:00:00,BTC/USD,54603.47,54882.70,53975.95,54763.94,102.87924191,5634072.631204726
1620154800,2021-05-04 19:00:00,BTC/USD,54560.29,54670.27,54300.00,54594.15,147.48483239,8051809.062224519
1620151200,2021-05-04 18:00:00,BTC/USD,54220.12,54788.35,54060.71,54617.57,165.85199997,9058433.218001474
1620147600,2021-05-04 17:00:00,BTC/USD,53852.48,54347.37,53779.06,54220.85,171.54584451,9301361.503300034
1620144000,2021-05-04 16:00:00,BTC/USD,53827.72,54336.35,53259.00,53852.40,316.41895651,17039920.213559125
1620140400,2021-05-04 15:00:00,BTC/USD,54840.00,54990.10,53479.82,53851.38,473.21770098,25483426.23820035
1620136800,2021-05-04 14:00:00,BTC/USD,55477.02,55579.05,54477.01,54856.63,542.66242303,29768631.75506019
1620133200,2021-05-04 13:00:00,BTC/USD,56051.35,56153.24,55255.30,55500.00,293.69940925,16300317.213374998
1620129600,2021-05-04 12:00:00,BTC/USD,56200.49,56329.65,55508.94,56060.45,258.31248015,14481113.877825066
1620126000,2021-05-04 11:00:00,BTC/USD,56463.94,56465.49,55911.88,56200.49,229.94237695,12922874.256354706
1620122400,2021-05-04 10:00:00,BTC/USD,56154.66,56673.42,56154.66,56466.04,156.44174179,8833645.649583813
1620118800,2021-05-04 09:00:00,BTC/USD,55755.69,56401.00,55755.69,56098.06,147.78157904,8290259.8878806615
1620115200,2021-05-04 08:00:00,BTC/USD,55953.74,56036.47,55562.44,55764.94,202.42192195,11288046.332226435
1620111600,2021-05-04 07:00:00,BTC/USD,56142.78,56408.10,55901.16,55946.32,151.93948879,8500455.260481754
1620108000,2021-05-04 06:00:00,BTC/USD,56052.01,56221.25,55905.49,56135.46,96.19921959,5400187.443325661
1620104400,2021-05-04 05:00:00,BTC/USD,55861.08,56316.38,55813.23,56038.45,167.47077007,9384802.37502919
1620100800,2021-05-04 04:00:00,BTC/USD,55441.31,55929.29,55251.91,55863.43,162.07007636,9053790.365831515
1620097200,2021-05-04 03:00:00,BTC/USD,55711.89,55989.26,55231.65,55475.23,125.07186982,6938390.744794559
1620093600,2021-05-04 02:00:00,BTC/USD,55706.52,56020.20,55500.00,55727.23,169.49182444,9445309.883687502
1620090000,2021-05-04 01:00:00,BTC/USD,55313.52,55872.80,55139.62,55729.68,343.56594126,19146819.965318598
1620086400,2021-05-04 00:00:00,BTC/USD,57227.64,57250.85,54653.74,55350.58,385.34579532,21329113.271523286
1620082800,2021-05-03 23:00:00,BTC/USD,57326.43,57517.30,56990.00,57222.37,231.27704563,13234220.677546743
1620079200,2021-05-03 22:00:00,BTC/USD,57171.61,57458.08,56741.50,57361.46,141.88392426,8138669.046083019
1620075600,2021-05-03 21:00:00,BTC/USD,56802.35,57200.72,56500.00,57172.89,113.02030108,6461697.241413721
1620072000,2021-05-03 20:00:00,BTC/USD,57547.38,57558.98,56627.10,56810.82,181.28832657,10299138.488869488
1620068400,2021-05-03 19:00:00,BTC/USD,57800.00,57800.00,57345.00,57589.80,250.38718288,14419747.784622625
1620064800,2021-05-03 18:00:00,BTC/USD,57983.84,58128.35,57800.00,57814.96,132.89578657,7683364.584713087
1620061200,2021-05-03 17:00:00,BTC/USD,57741.45,58222.28,57593.93,58007.74,220.29969258,12779087.289260568
1620057600,2021-05-03 16:00:00,BTC/USD,57651.08,57948.97,57223.02,57710.02,186.08438369,10738933.504437573
1620054000,2021-05-03 15:00:00,BTC/USD,57804.71,58071.66,57435.66,57625.76,116.17440291,6694638.260234961
1620050400,2021-05-03 14:00:00,BTC/USD,57696.61,58235.37,57638.33,57804.71,188.39058515,10889863.141326057
1620046800,2021-05-03 13:00:00,BTC/USD,58593.65,58676.62,57333.00,57705.23,270.94165980,15634750.795340756
1620043200,2021-05-03 12:00:00,BTC/USD,58714.50,58810.82,58325.13,58595.07,146.55330308,8587301.052703816
1620039600,2021-05-03 11:00:00,BTC/USD,58520.12,58992.01,58520.12,58688.01,92.14497690,5407805.325756969
